# t	x_motor	v_motor	x_cargo	v_cargo	s	E_motor_kin	E_cargo_kin	E_pot_motor	E_spring	E_total
3.116	0.867275	1.86395	-0.204988	-0.232208	0	0.868574	0.080881	1.88041	0.472648	3.30252
3.117	0.869138	1.85982	-0.20522	-0.232291	0	0.864736	0.0809389	1.8885	0.474687	3.30886
3.118	0.870987	1.84582	-0.205455	-0.234751	0	0.851762	0.0826623	1.89655	0.47672	3.30769
3.119	0.872833	1.84184	-0.205686	-0.231743	0	0.848097	0.0805572	1.90459	0.47875	3.312
3.12	0.874674	1.83788	-0.205917	-0.231346	0	0.844449	0.0802813	1.91264	0.48078	3.31815
3.121	0.876501	1.82362	-0.20615	-0.232415	0	0.8314	0.0810251	1.92063	0.482801	3.31586
3.122	0.878322	1.81755	-0.206383	-0.233592	0	0.825869	0.0818478	1.92862	0.484822	3.32116
3.123	0.880139	1.81342	-0.20662	-0.237118	0	0.822126	0.0843371	1.93661	0.486846	3.32992
3.124	0.881945	1.80265	-0.206862	-0.241949	0	0.812389	0.0878092	1.94457	0.488869	3.33363
3.125	0.883752	1.80345	-0.207105	-0.243208	0	0.813109	0.0887253	1.95254	0.490898	3.34528
3.126	0.885549	1.79356	-0.207348	-0.243162	0	0.80421	0.0886915	1.96049	0.492922	3.34631
3.127	0.887348	1.79552	-0.207591	-0.243061	0	0.805977	0.0886179	1.96846	0.494951	3.35801
3.128	0.889136	1.78527	-0.207835	-0.244674	0	0.796797	0.0897982	1.97641	0.496976	3.35998
3.129	0.890923	1.78365	-0.20808	-0.244643	0	0.79535	0.0897752	1.98436	0.499004	3.36849
3.13	0.892709	1.78193	-0.208323	-0.243012	0	0.793821	0.0885821	1.99232	0.501032	3.37576
3.131	0.894472	1.76005	-0.208567	-0.244506	0	0.77444	0.0896746	2.0002	0.503044	3.36736
3.132	0.896228	1.75177	-0.208811	-0.243788	0	0.767174	0.0891489	2.00806	0.505051	3.36943
3.133	0.89798	1.74937	-0.209053	-0.242992	0	0.765078	0.0885676	2.01592	0.507059	3.37663
3.134	0.89972	1.73586	-0.209295	-0.242208	0	0.753303	0.087997	2.02374	0.509056	3.3741
3.135	0.901458	1.73509	-0.209537	-0.241764	0	0.752634	0.087675	2.03157	0.511056	3.38293
3.136	0.903195	1.73286	-0.209777	-0.239883	0	0.7507	0.0863158	2.0394	0.513056	3.38947
3.137	0.904917	1.7192	-0.210015	-0.238362	0	0.73891	0.0852248	2.04719	0.515044	3.38637
3.138	0.906634	1.71281	-0.21025	-0.235663	0	0.733431	0.0833057	2.05496	0.517027	3.38873
3.139	0.908339	1.70167	-0.210486	-0.235823	0	0.723921	0.0834188	2.0627	0.519002	3.38904
3.14	0.910037	1.69435	-0.210725	-0.239138	0	0.71771	0.0857804	2.07042	0.520977	3.39489
3.141	0.91173	1.68953	-0.210966	-0.241637	0	0.713631	0.0875823	2.07813	0.522954	3.4023
3.142	0.913414	1.68043	-0.211209	-0.242792	0	0.705965	0.0884218	2.08581	0.524926	3.40513
3.143	0.915098	1.68006	-0.211449	-0.239811	0	0.705653	0.0862639	2.09351	0.526899	3.41232
3.144	0.916773	1.67218	-0.211689	-0.240354	0	0.699049	0.0866548	2.10118	0.528867	3.41575
3.145	0.918437	1.66065	-0.211926	-0.237736	0	0.689441	0.0847777	2.10882	0.530825	3.41386
3.146	0.920082	1.64076	-0.212164	-0.237403	0	0.673025	0.0845402	2.11638	0.532765	3.40671
3.147	0.921725	1.63993	-0.212402	-0.238769	0	0.67234	0.0855158	2.12394	0.53471	3.41651
3.148	0.923367	1.63763	-0.212641	-0.238412	0	0.670462	0.0852605	2.13151	0.536655	3.42389
3.149	0.925007	1.63673	-0.212877	-0.23708	0	0.669719	0.0843105	2.13909	0.538602	3.43173
3.15	0.926638	1.62792	-0.213114	-0.237201	0	0.662529	0.0843966	2.14665	0.540543	3.43412
3.151	0.928256	1.61389	-0.213352	-0.237477	0	0.651157	0.0845928	2.15415	0.542473	3.43237
3.152	0.929869	1.61001	-0.213591	-0.239894	0	0.648031	0.0863237	2.16164	0.544405	3.4404
3.153	0.931473	1.60011	-0.213831	-0.239988	0	0.640085	0.0863914	2.16911	0.546331	3.44191
3.154	0.933064	1.58679	-0.214073	-0.241941	0	0.629474	0.0878031	2.17652	0.548248	3.44204
3.155	0.934646	1.57894	-0.214311	-0.238356	0	0.623264	0.0852207	2.18391	0.550156	3.44255
3.156	0.936221	1.57152	-0.214549	-0.238176	0	0.617418	0.0850916	2.19128	0.552059	3.44584
3.157	0.937788	1.56352	-0.214786	-0.237351	0	0.611147	0.0845031	2.19862	0.553957	3.44822
3.158	0.939355	1.56254	-0.215028	-0.2422	0	0.610382	0.0879915	2.20597	0.555862	3.4602
3.159	0.940912	1.55374	-0.215269	-0.240842	0	0.603526	0.0870075	2.21329	0.557759	3.46158
3.16	0.942461	1.54531	-0.215511	-0.242546	0	0.596998	0.0882428	2.22058	0.559653	3.46548
3.161	0.944011	1.54605	-0.215753	-0.241817	0	0.597568	0.0877135	2.22789	0.56155	3.47472
3.162	0.945554	1.53923	-0.215996	-0.242955	0	0.592311	0.0885406	2.23518	0.563444	3.47947
3.163	0.947088	1.53106	-0.216238	-0.242132	0	0.586033	0.0879421	2.24244	0.565331	3.48175
3.164	0.948608	1.51612	-0.216479	-0.241493	0	0.574654	0.0874781	2.24964	0.567205	3.47898
3.165	0.950111	1.49919	-0.21672	-0.240964	0	0.561891	0.0870955	2.25678	0.569064	3.47483
3.166	0.951604	1.48941	-0.216961	-0.240734	0	0.554587	0.0869296	2.26388	0.570915	3.47631
3.167	0.953091	1.48359	-0.217202	-0.241245	0	0.550261	0.087299	2.27096	0.572764	3.48128
3.168	0.954569	1.47407	-0.217443	-0.242071	0	0.543224	0.0878975	2.27801	0.574606	3.48373
3.169	0.956031	1.4584	-0.217682	-0.238826	0	0.531729	0.0855568	2.28499	0.57643	3.47871
3.17	0.957482	1.44701	-0.217923	-0.241248	0	0.523457	0.0873007	2.29193	0.578248	3.48094
3.171	0.958924	1.43878	-0.218165	-0.241661	0	0.517523	0.0876	2.29884	0.580061	3.48402
3.172	0.960361	1.43315	-0.218409	-0.244904	0	0.513483	0.0899669	2.30573	0.581873	3.49106
3.173	0.961791	1.42612	-0.218654	-0.244484	0	0.508456	0.0896586	2.31261	0.583681	3.4944
3.174	0.9632	1.40485	-0.218897	-0.24386	0	0.493399	0.0892015	2.31938	0.585467	3.48745
3.175	0.964602	1.39874	-0.219141	-0.243683	0	0.489118	0.0890719	2.32614	0.58725	3.49158
3.176	0.965998	1.39152	-0.21938	-0.239019	0	0.484079	0.0856952	2.33288	0.589022	3.49167
3.177	0.967389	1.38815	-0.219616	-0.2367	0	0.481742	0.0840402	2.33961	0.590791	3.49618
3.178	0.968775	1.38154	-0.21985	-0.234218	0	0.477164	0.0822869	2.34631	0.592552	3.49831
3.179	0.970163	1.38448	-0.220087	-0.236535	0	0.4792	0.0839234	2.35304	0.594322	3.51049
3.18	0.971551	1.38436	-0.220324	-0.237727	0	0.479115	0.084771	2.35978	0.596096	3.51976
3.181	0.972931	1.37656	-0.22056	-0.235965	0	0.473731	0.083519	2.36649	0.597862	3.5216
3.182	0.974307	1.37138	-0.220796	-0.235977	0	0.470169	0.0835279	2.37318	0.599625	3.52651
3.183	0.97568	1.36996	-0.221033	-0.237782	0	0.469199	0.0848101	2.37988	0.60139	3.53528
3.184	0.977048	1.3639	-0.221273	-0.239464	0	0.465059	0.0860142	2.38656	0.603154	3.54078
3.185	0.978409	1.35724	-0.221511	-0.238797	0	0.460524	0.0855359	2.39321	0.604912	3.54418
3.186	0.979757	1.34428	-0.22175	-0.239353	0	0.451775	0.0859349	2.39981	0.606659	3.54418
3.187	0.981106	1.34515	-0.221991	-0.240834	0	0.452355	0.0870018	2.40642	0.608412	3.55419
3.188	0.982434	1.32427	-0.222234	-0.243044	0	0.438425	0.0886057	2.41294	0.610146	3.55012
3.189	0.983756	1.31836	-0.22248	-0.246118	0	0.434517	0.0908614	2.41944	0.611879	3.5567
3.19	0.985073	1.31259	-0.222722	-0.242241	0	0.43072	0.0880209	2.42592	0.613605	3.55827
3.191	0.986384	1.30747	-0.222965	-0.243733	0	0.427371	0.0891088	2.43238	0.615328	3.56419
3.192	0.98769	1.30176	-0.223207	-0.241438	0	0.423645	0.0874385	2.43883	0.617045	3.56696
3.193	0.988986	1.29289	-0.223448	-0.241552	0	0.417891	0.087521	2.44524	0.618755	3.5694
3.194	0.990276	1.28539	-0.223689	-0.241164	0	0.413057	0.0872399	2.45161	0.620459	3.57237
3.195	0.991563	1.28345	-0.223931	-0.242171	0	0.41181	0.0879704	2.45799	0.622163	3.57994
3.196	0.992847	1.28021	-0.224172	-0.24155	0	0.409735	0.0875199	2.46436	0.623866	3.58548
3.197	0.99412	1.26963	-0.224416	-0.244126	0	0.402988	0.089396	2.47069	0.625562	3.58863
3.198	0.995379	1.25432	-0.22466	-0.244116	0	0.39333	0.0893892	2.47695	0.627244	3.58691
3.199	0.996637	1.2543	-0.224905	-0.2447	0	0.393315	0.0898173	2.48321	0.628928	3.59527
3.2	0.997882	1.24181	-0.225152	-0.247351	0	0.385524	0.0917739	2.48942	0.630603	3.59732
3.201	0.999122	1.23607	-0.225397	-0.245689	0	0.381967	0.0905449	2.49561	0.632272	3.6004
3.202	1.00035	1.22406	-0.225642	-0.244784	0	0.374578	0.0898786	2.50175	0.633929	3.60014
3.203	1.00157	1.21625	-0.22589	-0.248123	0	0.369816	0.0923478	2.50786	0.635583	3.60561
3.204	1.00279	1.2108	-0.226138	-0.248647	0	0.366509	0.0927377	2.51394	0.637234	3.61043
3.205	1.00399	1.20126	-0.226388	-0.249643	0	0.360755	0.0934822	2.51999	0.638877	3.61311
3.206	1.00518	1.18945	-0.226639	-0.251542	0	0.353697	0.0949104	2.52599	0.640511	3.6151
3.207	1.00637	1.18672	-0.226891	-0.251702	0	0.352074	0.0950305	2.53197	0.642145	3.62122
3.208	1.00756	1.18291	-0.227142	-0.251414	0	0.349816	0.0948132	2.53795	0.643775	3.62635
3.209	1.00874	1.17857	-0.227396	-0.254308	0	0.347259	0.0970088	2.54391	0.645407	3.63358
3.21	1.00992	1.16849	-0.22765	-0.254362	0	0.341342	0.0970501	2.54983	0.647028	3.63525
3.211	1.01109	1.16796	-0.227904	-0.253445	0	0.34103	0.0963512	2.55575	0.648651	3.64178
3.212	1.01226	1.16733	-0.22816	-0.256206	0	0.340666	0.0984622	2.56167	0.650277	3.65108
3.213	1.01342	1.15671	-0.228414	-0.254451	0	0.334497	0.0971183	2.56755	0.651892	3.65106
3.214	1.01457	1.14831	-0.228666	-0.252699	0	0.329652	0.0957853	2.57339	0.653497	3.65232
3.215	1.01572	1.14778	-0.228919	-0.252987	0	0.329347	0.0960035	2.57924	0.655104	3.65969
3.216	1.01687	1.14075	-0.229173	-0.253998	0	0.325328	0.0967725	2.58505	0.656705	3.66386
3.217	1.01801	1.1336	-0.229424	-0.251607	0	0.321263	0.0949593	2.59084	0.658298	3.66536
3.218	1.01913	1.12343	-0.229676	-0.251696	0	0.315524	0.0950262	2.59658	0.659881	3.66701
3.219	1.02025	1.10809	-0.229928	-0.252276	0	0.306966	0.0954651	2.60225	0.661449	3.66613
3.22	1.02134	1.0957	-0.230179	-0.251432	0	0.300138	0.0948268	2.60786	0.663004	3.66583
3.221	1.02244	1.08658	-0.230433	-0.253568	0	0.295167	0.0964452	2.61344	0.664552	3.6696
3.222	1.02353	1.08749	-0.230685	-0.25314	0	0.295657	0.0961194	2.61902	0.666103	3.6769
3.223	1.0246	1.06799	-0.23094	-0.254891	0	0.285149	0.0974541	2.62451	0.667635	3.67475
3.224	1.02566	1.06151	-0.231194	-0.254337	0	0.2817	0.0970309	2.62997	0.669161	3.67786
3.225	1.02672	1.0522	-0.231447	-0.252666	0	0.276781	0.0957605	2.63539	0.670676	3.6786
3.226	1.02776	1.03889	-0.2317	-0.253044	0	0.269821	0.0960469	2.64074	0.672177	3.67879
3.227	1.02879	1.02741	-0.231953	-0.253399	0	0.263895	0.0963164	2.64605	0.673668	3.67993
3.228	1.02981	1.01586	-0.232206	-0.253498	0	0.257993	0.0963917	2.6513	0.675146	3.68083
3.229	1.03083	1.0097	-0.232461	-0.254828	0	0.254874	0.0974058	2.65652	0.676621	3.68542
3.23	1.03183	1.00157	-0.232717	-0.256662	0	0.250784	0.0988127	2.6617	0.67809	3.68939
3.231	1.03283	0.994071	-0.232973	-0.256014	0	0.247044	0.0983146	2.66685	0.679551	3.69176
3.232	1.03382	0.979952	-0.23323	-0.25701	0	0.240076	0.0990816	2.67194	0.680998	3.69209
3.233	1.03479	0.971657	-0.233486	-0.256178	0	0.236029	0.0984409	2.67698	0.682436	3.69389
3.234	1.03577	0.971477	-0.23374	-0.254544	0	0.235942	0.097189	2.68203	0.683874	3.69904
3.235	1.03674	0.965372	-0.233992	-0.252311	0	0.232986	0.0954913	2.68706	0.685303	3.70084
3.236	1.03771	0.967721	-0.234243	-0.251323	0	0.234121	0.0947452	2.6921	0.686735	3.7077
3.237	1.03867	0.958819	-0.234495	-0.251533	0	0.229834	0.094903	2.69709	0.688159	3.70999
3.238	1.03962	0.943309	-0.234747	-0.252219	0	0.222458	0.0954216	2.70202	0.689567	3.70946
3.239	1.04056	0.936821	-0.235002	-0.255293	0	0.219409	0.0977618	2.70691	0.690972	3.71505
3.24	1.04149	0.931361	-0.235258	-0.255891	0	0.216858	0.0982206	2.71178	0.692373	3.71923
3.241	1.04241	0.91464	-0.235513	-0.255994	0	0.209142	0.0982995	2.71656	0.693756	3.71776
3.242	1.04332	0.901092	-0.235772	-0.258412	0	0.202992	0.100165	2.72128	0.695127	3.71957
3.243	1.04421	0.892037	-0.236027	-0.255051	0	0.198932	0.0975762	2.72596	0.696484	3.71895
3.244	1.0451	0.878984	-0.236287	-0.2606	0	0.193153	0.101868	2.73057	0.697835	3.72343
3.245	1.04597	0.869681	-0.236546	-0.259714	0	0.189086	0.101177	2.73514	0.699174	3.72458
3.246	1.04683	0.852699	-0.236806	-0.260126	0	0.181774	0.101498	2.73962	0.700495	3.72339
3.247	1.04768	0.84663	-0.237064	-0.257743	0	0.179196	0.0996476	2.74408	0.701807	3.72473
3.248	1.04852	0.837413	-0.237318	-0.253985	0	0.175315	0.0967629	2.74849	0.703106	3.72367
3.249	1.04935	0.828226	-0.23757	-0.252166	0	0.17149	0.0953819	2.75285	0.704392	3.72411
3.25	1.05018	0.824743	-0.237822	-0.252373	0	0.17005	0.0955378	2.7572	0.705676	3.72847
3.251	1.051	0.814099	-0.238077	-0.255216	0	0.165689	0.097703	2.7615	0.706951	3.73184
3.252	1.05181	0.801881	-0.238335	-0.258016	0	0.160753	0.0998586	2.76574	0.708217	3.73456
3.253	1.0526	0.78747	-0.238591	-0.256289	0	0.155027	0.0985259	2.7699	0.709464	3.73292
3.254	1.05337	0.771426	-0.238847	-0.256058	0	0.148774	0.0983482	2.77398	0.710693	3.7318
3.255	1.05414	0.763212	-0.239106	-0.259158	0	0.145623	0.100744	2.77803	0.711917	3.73631
3.256	1.0549	0.752912	-0.239365	-0.259131	0	0.141719	0.100723	2.78202	0.71313	3.73759
3.257	1.05564	0.741464	-0.239625	-0.260447	0	0.137442	0.101749	2.78595	0.714332	3.73947
3.258	1.05639	0.739488	-0.239886	-0.26117	0	0.136711	0.102315	2.78988	0.715533	3.74444
3.259	1.05712	0.734695	-0.240145	-0.259821	0	0.134944	0.10126	2.79378	0.716728	3.74671
3.26	1.05786	0.731905	-0.240401	-0.255894	0	0.133921	0.0982228	2.79767	0.717915	3.74773
3.261	1.05859	0.724999	-0.240656	-0.254711	0	0.131406	0.0973164	2.80153	0.719095	3.74935
3.262	1.05931	0.714019	-0.240912	-0.256896	0	0.127456	0.098993	2.80533	0.720264	3.75205
3.263	1.06002	0.706321	-0.24117	-0.258363	0	0.124722	0.100127	2.8091	0.721427	3.75537
3.264	1.06071	0.688178	-0.241427	-0.256633	0	0.118397	0.0987909	2.81277	0.722567	3.75252
3.265	1.0614	0.683257	-0.241685	-0.258292	0	0.11671	0.100072	2.81641	0.723704	3.7569
3.266	1.06207	0.671895	-0.241944	-0.259658	0	0.112861	0.101134	2.82	0.72483	3.75883
3.267	1.06274	0.664226	-0.242206	-0.261837	0	0.110299	0.102838	2.82355	0.72595	3.76264
3.268	1.0634	0.652015	-0.242467	-0.260787	0	0.106281	0.102015	2.82704	0.727055	3.76239
3.269	1.06405	0.646077	-0.24273	-0.263833	0	0.104354	0.104412	2.8305	0.728157	3.76742
3.27	1.06469	0.639489	-0.242994	-0.263987	0	0.102236	0.104534	2.83392	0.729253	3.76995
3.271	1.06532	0.627479	-0.243259	-0.265124	0	0.0984326	0.105436	2.83729	0.730336	3.77149
3.272	1.06594	0.616916	-0.243522	-0.262861	0	0.0951464	0.103644	2.8406	0.731404	3.77079
3.273	1.06656	0.607131	-0.243786	-0.264385	0	0.0921521	0.104849	2.84385	0.732464	3.77332
3.274	1.06716	0.598953	-0.244047	-0.261836	0	0.0896862	0.102837	2.84707	0.733511	3.77311
3.275	1.06776	0.597081	-0.244309	-0.261511	0	0.0891265	0.102582	2.85028	0.734556	3.77654
3.276	1.06836	0.594601	-0.244569	-0.260868	0	0.0883875	0.102078	2.85348	0.735598	3.77954
3.277	1.06894	0.580225	-0.244831	-0.261377	0	0.0841652	0.102477	2.8566	0.736624	3.77987
3.278	1.06952	0.572415	-0.245094	-0.263628	0	0.0819148	0.10425	2.85968	0.737643	3.78349
3.279	1.07009	0.564643	-0.245356	-0.262183	0	0.0797055	0.10311	2.86272	0.738653	3.78419
3.28	1.07065	0.557139	-0.245622	-0.26655	0	0.077601	0.106573	2.86573	0.739659	3.78956
3.281	1.0712	0.546044	-0.245889	-0.266693	0	0.0745411	0.106688	2.86867	0.740653	3.79056
3.282	1.07175	0.542977	-0.246156	-0.267101	0	0.073706	0.107014	2.87161	0.741644	3.79397
3.283	1.07228	0.528726	-0.246423	-0.267916	0	0.0698877	0.107669	2.87446	0.742619	3.79464
3.284	1.0728	0.515465	-0.246688	-0.26502	0	0.066426	0.105353	2.87725	0.743575	3.7926
3.285	1.07331	0.507095	-0.246957	-0.268728	0	0.0642864	0.108322	2.87999	0.744527	3.79713
3.286	1.07382	0.503071	-0.247225	-0.268659	0	0.0632702	0.108267	2.88271	0.745474	3.79972
3.287	1.07433	0.50399	-0.247491	-0.266389	0	0.0635014	0.106444	2.88544	0.746419	3.80181
3.288	1.07483	0.496337	-0.247759	-0.267357	0	0.0615877	0.10722	2.88813	0.747358	3.8043
3.289	1.07532	0.486128	-0.248025	-0.266537	0	0.0590801	0.106563	2.89077	0.748283	3.80469
3.29	1.0758	0.476783	-0.248294	-0.269372	0	0.0568305	0.108842	2.89335	0.749201	3.80823
3.291	1.07627	0.471548	-0.248566	-0.271737	0	0.0555893	0.110761	2.89591	0.750116	3.81238
3.292	1.07674	0.459402	-0.248838	-0.272162	0	0.0527627	0.111109	2.89841	0.751017	3.8133
3.293	1.0772	0.454142	-0.249114	-0.276469	0	0.0515613	0.114653	2.90088	0.751917	3.81901
3.294	1.07764	0.442848	-0.24939	-0.276108	0	0.0490287	0.114354	2.90328	0.752804	3.81947
3.295	1.07808	0.43427	-0.249667	-0.277318	0	0.0471475	0.115358	2.90565	0.753682	3.82183
3.296	1.07851	0.42911	-0.249944	-0.277513	0	0.0460338	0.11552	2.90798	0.754555	3.82409
3.297	1.07895	0.429466	-0.250222	-0.278029	0	0.0461102	0.11595	2.91032	0.755429	3.82781
3.298	1.07938	0.425948	-0.250502	-0.279858	0	0.045358	0.117481	2.91264	0.756302	3.83178
3.299	1.0798	0.41881	-0.250782	-0.281029	0	0.0438505	0.118466	2.91493	0.757168	3.83441
3.3	1.08022	0.419628	-0.251065	-0.282609	0	0.044022	0.119801	2.91721	0.758037	3.83907
3.301	1.08065	0.419665	-0.251348	-0.283662	0	0.0440296	0.120696	2.9195	0.758908	3.84314
3.302	1.08107	0.417562	-0.251631	-0.282873	0	0.0435896	0.120026	2.92178	0.759776	3.84518
3.303	1.08148	0.405075	-0.251913	-0.281942	0	0.0410215	0.119237	2.924	0.760628	3.84488
3.304	1.08187	0.390263	-0.252194	-0.281763	0	0.0380764	0.119086	2.92613	0.761462	3.84475
3.305	1.08226	0.380801	-0.252475	-0.281007	0	0.0362523	0.118447	2.92821	0.762284	3.8452
3.306	1.08263	0.371705	-0.252757	-0.281972	0	0.0345411	0.119263	2.93025	0.763096	3.84715
3.307	1.08301	0.367017	-0.25304	-0.283129	0	0.0336754	0.120243	2.93226	0.763905	3.85008
3.308	1.08335	0.343521	-0.253323	-0.283498	0	0.0295016	0.120556	2.93414	0.764685	3.84888
3.309	1.08369	0.333792	-0.253607	-0.283668	0	0.0278543	0.120701	2.93597	0.765454	3.84998
3.31	1.08402	0.323801	-0.253887	-0.280658	0	0.0262117	0.118153	2.93775	0.766207	3.84832
3.311	1.08435	0.321891	-0.254169	-0.281965	0	0.0259035	0.119256	2.93952	0.766959	3.85163
3.312	1.08466	0.30557	-0.254452	-0.2832	0	0.0233432	0.120303	2.94119	0.767694	3.85253
3.313	1.08496	0.296918	-0.254735	-0.283886	0	0.02204	0.120887	2.94283	0.768418	3.85417
3.314	1.08525	0.285042	-0.25502	-0.284488	0	0.0203122	0.1214	2.9444	0.769129	3.85524
3.315	1.08552	0.267507	-0.255303	-0.283717	0	0.01789	0.120743	2.94587	0.769818	3.85432
3.316	1.08578	0.262172	-0.255587	-0.283689	0	0.0171835	0.120719	2.94732	0.770501	3.85572
3.317	1.08604	0.254677	-0.255873	-0.28613	0	0.0162151	0.122805	2.94872	0.771177	3.85892
3.318	1.08629	0.246986	-0.256159	-0.286891	0	0.0152505	0.123459	2.95009	0.771845	3.86064
3.319	1.08654	0.242368	-0.256445	-0.285746	0	0.0146855	0.122476	2.95143	0.772506	3.86109
3.32	1.08678	0.233026	-0.256732	-0.28767	0	0.0135752	0.124131	2.95272	0.773159	3.86358
3.321	1.08701	0.23116	-0.25702	-0.287545	0	0.0133588	0.124023	2.95399	0.773809	3.86519
3.322	1.08724	0.225279	-0.257311	-0.291391	0	0.0126876	0.127363	2.95524	0.774457	3.86975
3.323	1.08746	0.209631	-0.257603	-0.292012	0	0.0109863	0.127906	2.9564	0.775086	3.87038
3.324	1.08767	0.208367	-0.257895	-0.292541	0	0.0108542	0.12837	2.95756	0.775715	3.8725
3.325	1.08787	0.200226	-0.258191	-0.296049	0	0.0100226	0.131467	2.95867	0.776338	3.8765
3.326	1.08807	0.188725	-0.258487	-0.296467	0	0.00890432	0.131839	2.95972	0.776948	3.87741
3.327	1.08826	0.189964	-0.258786	-0.299594	0	0.00902158	0.134635	2.96078	0.777563	3.882
3.328	1.08844	0.177579	-0.259086	-0.300268	0	0.00788362	0.135241	2.96177	0.778164	3.88306
3.329	1.08862	0.174119	-0.259386	-0.299601	0	0.00757932	0.134641	2.96274	0.77876	3.88372
3.33	1.08879	0.165285	-0.259682	-0.296383	0	0.00682977	0.131765	2.96366	0.779341	3.8816
3.331	1.08895	0.158295	-0.259978	-0.295885	0	0.00626436	0.131322	2.96454	0.779914	3.88204
3.332	1.08911	0.149079	-0.260275	-0.297559	0	0.00555614	0.132812	2.96538	0.780476	3.88422
3.333	1.08925	0.136027	-0.260574	-0.299194	0	0.00462583	0.134276	2.96614	0.781025	3.88607
3.334	1.08938	0.129653	-0.260871	-0.297565	0	0.0042025	0.132818	2.96687	0.781564	3.88546
3.335	1.08951	0.12427	-0.26117	-0.298387	0	0.00386075	0.133553	2.96757	0.782098	3.88708
3.336	1.08962	0.109341	-0.261469	-0.299138	0	0.00298889	0.134226	2.96819	0.782614	3.88802
3.337	1.08972	0.0968235	-0.261767	-0.298227	0	0.0023437	0.133409	2.96874	0.783113	3.88761
3.338	1.08982	0.0921409	-0.262063	-0.296752	0	0.00212249	0.132093	2.96927	0.783605	3.88709
3.339	1.08991	0.0912494	-0.26236	-0.297116	0	0.00208161	0.132417	2.96979	0.784096	3.88838
3.34	1.09	0.076492	-0.262655	-0.294945	0	0.00146276	0.130489	2.97023	0.784566	3.88674
3.341	1.09007	0.068202	-0.26295	-0.295428	0	0.00116288	0.130917	2.97062	0.785027	3.88773
3.342	1.09013	0.0576633	-0.263246	-0.296343	0	0.000831265	0.131729	2.97096	0.785475	3.88899
3.343	1.09018	0.0453195	-0.263543	-0.296743	0	0.000513465	0.132085	2.97123	0.785909	3.88973
3.344	1.09022	0.0375175	-0.263839	-0.29651	0	0.00035189	0.131877	2.97145	0.786333	3.89002
3.345	1.09025	0.0275027	-0.264137	-0.297786	0	0.0001891	0.133015	2.97163	0.786746	3.89158
3.346	1.09027	0.0173986	-0.264436	-0.29929	0	7.56777e-05	0.134362	2.97174	0.787148	3.89333
3.347	1.09029	0.0132705	-0.264733	-0.298031	0	4.40266e-05	0.133234	2.97184	0.787544	3.89266
3.348	1.0903	0.00878228	-0.265034	-0.300433	0	1.92821e-05	0.13539	2.97191	0.787937	3.89526
3.349	1.0903	-0.00719082	-0.265334	-0.300222	0	1.2927e-05	0.1352	2.97189	0.78831	3.89542
3.35	1.09029	-0.012981	-0.265632	-0.298932	0	4.21267e-05	0.134041	2.97185	0.788674	3.8946
3.351	1.09028	-0.019827	-0.265925	-0.293131	0	9.82777e-05	0.128888	2.97176	0.789022	3.88977
3.352	1.09025	-0.0338021	-0.266218	-0.292855	0	0.000285645	0.128646	2.9716	0.789353	3.88988
3.353	1.09021	-0.0429116	-0.266511	-0.293663	0	0.000460352	0.129357	2.97139	0.789673	3.89088
3.354	1.09015	-0.0603634	-0.266803	-0.291557	0	0.000910935	0.127509	2.97108	0.789969	3.88947
3.355	1.09009	-0.0648754	-0.267095	-0.292654	0	0.0010522	0.12847	2.97075	0.79026	3.89053
3.356	1.09002	-0.0798153	-0.267387	-0.2917	0	0.00159262	0.127633	2.97034	0.790531	3.8901
3.357	1.08993	-0.0926721	-0.267677	-0.29024	0	0.00214703	0.126359	2.96986	0.790785	3.88915
3.358	1.08983	-0.101898	-0.267965	-0.288633	0	0.00259579	0.124964	2.96933	0.791025	3.88791
3.359	1.08973	-0.104444	-0.268256	-0.290996	0	0.00272713	0.127018	2.96878	0.791264	3.88979
3.36	1.08962	-0.114648	-0.268547	-0.290862	0	0.00328602	0.126901	2.96818	0.791491	3.88986
3.361	1.0895	-0.128099	-0.268835	-0.288907	0	0.00410237	0.125201	2.9675	0.791698	3.8885
3.362	1.08937	-0.133805	-0.269121	-0.28612	0	0.00447594	0.122797	2.9668	0.791895	3.88596
3.363	1.08923	-0.139776	-0.269406	-0.285499	0	0.00488433	0.122265	2.96606	0.792083	3.88529
3.364	1.08909	-0.149037	-0.269692	-0.286076	0	0.00555303	0.122759	2.96527	0.792261	3.88584
